STREET_NAME_ENG,STREET_NAME_CHI,METER_NONMETER,CAPACITY,VEHICLE_TYPE_DESCRIPTION_1,VEHICLE_TYPE_DESCRIPTION_2,PARK_METER_PERIOD_DESC,OPERATIVE_HOUR_ENG,OPERATIVE_HOUR_CHI,IRNP_REMARKS_ENG,IRNP_REMARKS_CHI,X_COOR,Y_COOR,LAST_UPDATE_DATE,FEATUREID
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,,,,,830745,841036,6/9/2019 13:00:00,570
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,,,,,830745,841033,6/9/2019 13:00:00,571
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,,,,,830746,841031,6/9/2019 13:00:00,572
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,,,,,830747,841029,6/9/2019 13:00:00,573
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830752,841045,6/9/2019 13:00:00,574
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830753,841042,6/9/2019 13:00:00,575
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830753,841040,6/9/2019 13:00:00,576
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830754,841038,6/9/2019 13:00:00,577
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830754,841036,6/9/2019 13:00:00,578
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830755,841034,6/9/2019 13:00:00,579
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830755,841031,6/9/2019 13:00:00,580
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830756,841029,6/9/2019 13:00:00,581
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830745,841024,6/9/2019 13:00:00,582
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830745,841022,6/9/2019 13:00:00,583
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830744,841020,6/9/2019 13:00:00,584
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830743,841018,6/9/2019 13:00:00,585
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830743,841016,6/9/2019 13:00:00,586
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830742,841014,6/9/2019 13:00:00,587
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830755,841023,6/9/2019 13:00:00,588
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830754,841020,6/9/2019 13:00:00,589
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830754,841018,6/9/2019 13:00:00,590
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830753,841016,6/9/2019 13:00:00,591
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830752,841014,6/9/2019 13:00:00,592
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830751,841011,6/9/2019 13:00:00,593
PO WAN ROAD,寶運路,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,830640,840945,6/9/2019 13:00:00,594
PO WAN ROAD,寶運路,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,830712,840878,6/9/2019 13:00:00,595
KA FU CLOSE,嘉富坊,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,830613,840916,6/9/2019 13:00:00,596
KA FU CLOSE,嘉富坊,N,1,Goods Vehicles,,,9pm to 7am,下午九時至上午七時,,,830699,840838,6/9/2019 13:00:00,597
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830747,841005,6/9/2019 13:00:00,598
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830747,841004,6/9/2019 13:00:00,599
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830748,841004,6/9/2019 13:00:00,600
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830749,841004,6/9/2019 13:00:00,601
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830750,841003,6/9/2019 13:00:00,602
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830748,841009,6/9/2019 13:00:00,603
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830749,841008,6/9/2019 13:00:00,604
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830750,841008,6/9/2019 13:00:00,605
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830751,841007,6/9/2019 13:00:00,606
SHEUNG SHUI TUNG HING ROAD,上水東慶路,N,1,Motor Cycles,,,,,,,830751,841007,6/9/2019 13:00:00,607
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830917,840848,6/9/2019 13:00:00,608
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830919,840846,6/9/2019 13:00:00,609
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830921,840845,6/9/2019 13:00:00,610
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830923,840843,6/9/2019 13:00:00,611
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830925,840841,6/9/2019 13:00:00,612
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830926,840840,6/9/2019 13:00:00,613
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830928,840838,6/9/2019 13:00:00,614
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830930,840836,6/9/2019 13:00:00,615
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830932,840835,6/9/2019 13:00:00,616
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830934,840833,6/9/2019 13:00:00,617
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830936,840831,6/9/2019 13:00:00,618
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830937,840830,6/9/2019 13:00:00,619
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830939,840828,6/9/2019 13:00:00,620
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830941,840826,6/9/2019 13:00:00,621
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830943,840824,6/9/2019 13:00:00,622
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830945,840823,6/9/2019 13:00:00,623
PO SHEUNG TSUEN LANE No.25,莆上村第二十五巷,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830947,840821,6/9/2019 13:00:00,624
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830904,840835,6/9/2019 13:00:00,625
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830906,840836,6/9/2019 13:00:00,626
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830909,840837,6/9/2019 13:00:00,627
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830911,840837,6/9/2019 13:00:00,628
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830917,840834,6/9/2019 13:00:00,629
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830918,840832,6/9/2019 13:00:00,630
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830920,840831,6/9/2019 13:00:00,631
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830922,840829,6/9/2019 13:00:00,632
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830924,840827,6/9/2019 13:00:00,633
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830926,840826,6/9/2019 13:00:00,634
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830928,840824,6/9/2019 13:00:00,635
SHEUNG SHUI TUNG HING ROAD,上水東慶路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,830930,840822,6/9/2019 13:00:00,636
